ItemName,RMSE,MAE,MAPE,R2
"Иван-чай крупнолистовой с листьями и ягодами облепихи брусники, 40 г",0.04083965306301217,0.09969212176399389,8.07279547045768,0.7141224285589148
Иван-чай крупнолистовой с листьями и ягодами смородины 40 г,0.03436212569736531,0.0867991609832914,6.962067503088652,0.7251029944210775
Иван-чай с имбирем и малиной 40г.,0.034868202019247806,0.09905656236565985,8.682913828603114,0.8100795804909056
Иван-чай с имбирем и смородиной 40г.,0.0008534753222976444,0.02512265621816317,2.652849935932917,0.9896729486001985
"Иван-чай с имбирем, цедрой лимона и апельсина 50г.",0.05140343367042192,0.19788079481780235,20.481249084960755,0.8227467804468209
Изд. конд. глаз. Брауни горячий шоколад SHOCK 50г,0.7739644582832849,0.6465103049258564,43.647045177758784,0.4621110801176672
Изд. конд. глаз. Брауни кокосовый пирог SHOCK 50г,0.6777046768528946,0.6053800893114454,41.72511463464995,0.5023515344143357
"Изд. хлебобул. сдобн. ""Фигурный БИСКВИТ"" с изюмом, 120 г",0.2706415462544462,0.3918709878488601,28.737321159183445,0.39899127452218863
"Изд. хлебобул. слоен.""Фигурный Мини КРУАССАН"" с варен. сгущ., 400г",0.22845790717284753,0.35090733773024224,25.662190740045144,0.22523300828782677
"Изделие хлебобулочное «Малиновое настроение» 0,250 кг",0.6925790359994072,0.6629445353689646,44.628927837562046,0.1940267031127666
"Изделие хлебобулочное «Творожное настроение» 0,250 кг",0.6480034840819423,0.6418686815947346,40.73004237606511,0.3945027969356685
Икра красная Нерка 100г твист ст.банка,0.24509844024065064,0.2750043726142573,29.748832474966264,0.5857836359933004
Икра минтая стерилезованная ж/б Донская кухня 130г,0.11006585379904359,0.1774917728707675,10.465966527907907,0.3120884137559776
Ирис Чув Чав Гималайская соль 27г,1.218019410403621,0.8185690779466388,44.36616513172593,0.6943054516542319
Ирис Чув Чав Грецкий орех с розмарином 27г,1.2637265994466211,0.7921769397218589,40.60378198452997,0.5816178087047857
Йогурт Греческий 6% (б/|наполнителя) 230 г п/стак БЗМЖ,0.06839020931531567,0.0932849881271289,14.567849000944207,0.8472362465888048
"Йогурт питьевой вишня-черешня  3,5% 300мл БЗМЖ (нет цены)",0.06533666814649647,0.12990238919323907,20.707032505980045,0.8679734665844715
"Йогурт питьевой орехи-злаки  3,5% 300мл БЗМЖ (нет цены)",0.060143711655627465,0.12078183381303409,20.114014712287403,0.8582078584545441
"Йогурт питьевой с вишней 2,5% 290г БЗМЖ",0.03001607964580109,0.07802664181261,12.366886550621661,0.9147740853739103
"Йогурт питьевой с дыней  3,5% 300мл БЗМЖ (нет цены)",0.04007259181653897,0.09665650620296164,16.26051754104656,0.9075839587265742
"Йогурт питьевой с клубникой 2,5% 290г БЗМЖ",0.04169145933798534,0.08073767108192358,12.453173727335011,0.8880877537780512
"Йогурт питьевой с персиком 2,5% 290г БЗМЖ",0.02768807310006387,0.06557034903577677,10.148296660054854,0.9170534124196885
"Йогурт сливочный с инжиром 5,5% 150г БЗМЖ",0.05050055439919371,0.09727004484765367,15.300046006165205,0.874716869089358
"Йогурт сливочный с клубникой 5,0% 150г БЗМЖ",0.03334632608439664,0.08688701311429378,14.628212960069925,0.9084097545888209
"Йогурт сливочный с персиком 5,0% 150г БЗМЖ",0.015850222562111174,0.048824944705068686,7.127441149057943,0.9490031700212678
Йогурт сливочный яблоко-корица 5% 150г БЗМЖ,0.04035013730014757,0.10467133754986052,19.116828903518893,0.9040614132934257
Йогурт термостатный Вишня-Брусника 160 г БЗМЖ,0.5717878650870521,0.5033080944266509,49.09390997947597,0.5980321078319173
Йогурт термостатный Клубника 160 г БЗМЖ,0.3863130658874746,0.4147898444022484,42.23092319211037,0.6276181091143072
Йогурт термостатный Лесная ягода-Черная смородина 160 г БЗМЖ,0.3486993366832787,0.37689677694325935,36.336847142109214,0.672704812024502
Йогурт термостатный Манго-Маракуйя 160 г БЗМЖ,0.778860807648532,0.5917139423615773,52.47962756734662,0.5768241995019432
"Йогурт фруктовый с наполн.Вишня 300г мдж 3,5% БЗМЖ",0.05429044145768176,0.10354221882312137,17.379198491292392,0.8759041426332859
"Йогурт фруктовый с наполн.Клубника 300г мдж 3,5% БЗМЖ",0.036384621094001986,0.06940789331130609,12.092708147513683,0.8993332190258705
"Йогурт фруктовый с наполн.Малина 300г мдж 3,5% БЗМЖ",0.03492087225570663,0.08380579060895835,14.37586236446193,0.9055192246357916
"Йогурт фруктовый с наполн.Черника 300г мдж 3,5% БЗМЖ",0.04628680888723504,0.08757937172413313,14.1177533078789,0.8814614012737435
КОФЕ (КОФЕЙНЯ) Верле,0.0859621337703458,0.1177548977772873,230.90961017655553,0.677335137491961
КОФЕ АМЕРИКАНО 250  мл К,1.1214122369555775,0.8197569910484334,35.67671120799898,0.44390295021785653
КОФЕ АМЕРИКАНО 350  мл К,1.148077300950099,0.8885354819726933,51.39484336852311,0.28568980118267584
КОФЕ АМЕРИКАНО 450  мл К,0.6528070420905858,0.6333007624805191,41.87009990471046,0.22960608080777056
КОФЕ КАПУЧИНО 250  мл  на кокосовом напитке,0.026561044952470768,0.1020591379388762,8.70888653592856,0.5202411255459969
КОФЕ КАПУЧИНО 250  мл  на овсяно-ванильном  напитке,0.06598526375267799,0.15426146145643457,12.091150860330782,0.17979607636456174
КОФЕ КАПУЧИНО 250  мл К,0.3992352466446495,0.3429892291794164,12.634526424113504,0.45824243467000403
КОФЕ КАПУЧИНО 350  мл К,0.25623399322654383,0.25148134796609667,8.485009911890428,0.5326050074157966
КОФЕ КАПУЧИНО 350  мл на кокосовом напитке,0.16871652242013327,0.31817325717819034,25.39577663522955,0.21470127746265244
КОФЕ КАПУЧИНО 350  мл на овсяно-ванильном напитке,0.23872947299120936,0.35655515844342744,26.657180137695157,0.1717724781785117
КОФЕ КАПУЧИНО 450  мл К,0.5252020419320068,0.45965047535903136,19.74227871699299,0.6299824104079336
КОФЕ КАПУЧИНО 450  мл К на кокосовом напитке,0.05358986550450321,0.1372590077861469,10.996211362364345,0.35156262739551103
КОФЕ КАПУЧИНО 450  мл К на овсяно-ванильном  напитке,0.10846392990337794,0.2371700131665441,18.387961352984842,0.2502142377530321
КОФЕ ЛАТТЕ  350  мл  на овсяно-ванильном напитке,0.052763419674197856,0.1492715450926321,12.608436487821074,0.30927886971959184
КОФЕ ЛАТТЕ  350  мл К,1.1264415604239795,0.8563682729644031,38.41524520938042,0.47589322686292646
КОФЕ ЛАТТЕ 450 мл К,1.1952316661133424,0.8955605298512217,43.92970837514552,0.45122245602907707
КОФЕ ЛАТТЕ 450 мл К на кокосовом напитке,0.050714550355774345,0.13677485279970134,10.334279111550952,0.48651517764778485
КОФЕ ЛАТТЕ 450 мл К на овсяно-ванильном напитке,0.023691233500447495,0.11339969454929588,10.572405138914847,0.5956696149256961
КОФЕ РАФ КЛАССИЧЕСКИЙ  350  мл К,1.1044154909305672,0.895157119659159,53.59909818277799,0.29136747843937605
КОФЕ РАФ КЛАССИЧЕСКИЙ  450  мл К,1.340488568335513,0.982620177337546,49.25297371691539,0.39294783102014197
КОФЕ РАФ МЯТА  350  мл К,0.7134602634852911,0.6611683869991921,42.36374770059539,0.2969860139141547
КОФЕ РАФ МЯТА  450  мл К,0.4905453403762101,0.5225295457089353,38.006496025343885,0.0988895377871789
КОШ ТЕЛЕ 120  г (нет цены),0.14315030045207233,0.2521908234786223,29.08830917387512,0.7430407650270254
Капкейк Брауни 100г (нет цены),0.5547594228597227,0.4793880598791457,41.270055954920245,0.5415211381324606
Капкейк Соленая карамель 100г (нет цены),1.029050101854838,0.743704393526529,62.953152363638395,0.6059649926441919
Капуста тушеная 200г (нет цены),0.02628480781237401,0.06581491306400354,9.536932236625638,0.9210318273945821
Карамель леденцовая Радужная спираль Клубничный Пломбир 20г,0.9399840974279821,0.7463234934884263,51.17565035473298,0.3722552344487209
Карамель леденцовая Фруктовый набор ассорти 20г,0.6882485746938506,0.6451762127867149,47.52751151667326,0.21986937377271343
Карамель леденцовая Целая Москва в леденце 20г,1.7346319034748232,1.0426320820575958,73.69516262539355,0.3202379506029064
Карамель леденцовая фигурная на палочке Петушок Смельчак 50г,0.6887272917623727,0.6113501360100712,47.739136474730635,0.4385111276593354
Карамель леденцовая фигурная на палочке Петушок Супер Тоха 70г,0.7524974212765446,0.6259064026188943,51.87721523821259,0.3763474609276407
Карамель леденцовая фигурная на палочке Петушок Тоха 9г,1.2274337912854991,0.8484935773247381,54.683106559243285,0.45484636635504816
Карамель с игрушкой HAPPY BOX Подводный мир пакет 18г,0.773775866711214,0.5925894780344072,43.34850495796469,0.4811602218244344
Карбонад к/в вес,0.01283510490249224,0.09249108489839886,38.42375444695759,0.6489839675503133
"Каринка под можжевеловой ягодкой в/к, вес",0.021312162548515312,0.11592416046810028,46.8910618640116,0.5666608873880888
Картофель жареный с грибами 250г (нет цены),0.2579903930233811,0.27372320636349207,37.585387982497394,0.7632031672456802
Картофельная запеканка с мясом 250г,0.15513732468455996,0.23205484082380942,31.80752224319436,0.8281938190956903
"Картошка Новогодняя уп. 0,24",1.3638798639513192,0.9177289024695305,47.85552915299986,0.4368496045620359
Картошка глазированная  0.08,0.9587246510473891,0.6814414934212851,32.3867153794536,0.3209342180156127
Картошка глазированная  в уп.0.400,1.380079369043537,0.9884611724159311,49.704423366674085,0.26993262861806844
"Картошка глазированная  в уп.0.49(0,035х14)",1.4874517759060304,1.0247552087020189,50.216616609964824,0.3081162926433535
"Картошка глазированная в уп. 0,08",1.4935271498108929,1.0546255008432623,54.757190959627856,0.3223812005487615
"Картошка глазированная в уп. 0,24",1.483921976303259,1.0105767496486429,48.16961266296695,0.2740191813476992
"Картошка медовая в уп. 0,24",1.4204218689562924,1.0014696020691682,57.18229725103113,0.3019847873178366
Каша овсяная на молоке 300г БЗМЖ,0.06768769731699774,0.11008239875876323,17.46854076014326,0.8555467807772368
Каша пшённая на молоке 300г БЗМЖ,0.04927477430464411,0.09946137287659945,16.528558339512205,0.8895989048122164
Каша рисовая на молоке 300г БЗМЖ,0.041339081885608336,0.0852110110293118,13.319917274708134,0.8938032525238024
"Квас Хлебный Лидский 1,5 л",0.00420308152124935,0.03715958619335644,3.8982937382398886,0.9491427135928828
"Квас живой традиционный ""Натуральное хозяйство"" 0,5л",0.506118904818409,0.4990458728125879,35.63245746168108,0.5051220892756075
"Квас живой традиционный ""Натуральное хозяйство"" 1л",0.3847504842891565,0.4561663929230364,36.43782806737433,0.5671557051746989
Кебаб из говядины в лаваше 230г,0.3749583549417227,0.375580641667506,39.46903789996072,0.7574792216649635
"Кекс ""Добрынинский"" 0,5 кг",1.0595763865775178,0.8482160902240417,53.11174392837083,0.24062708918313802
"Кекс (не эклер) маково - лимонный 0,195",0.15147947406110535,0.3245700531160959,24.386787528029213,0.2577505771005839
"Кекс (не эклер) с апельсин. нач. 0,195",0.17149451534286045,0.31697050322229253,23.23084158080683,0.3931092151216249
"Кекс (не эклер) черн. смор. 0,195",0.12873056534858904,0.2932921436692752,22.412886678200454,0.3361180844165623
"Кекс французский с апельсин. нач. 0,4",0.19765168462448393,0.3747858240438576,35.41567858855254,0.17645131406465042
"Кекс французский с апельсин. нач. 0,45",0.21277994446128415,0.238151378838823,15.668794265269787,0.2183593876932418
"Кекс французский с апельсин. нач. 0,5",0.04889559580277707,0.09302176922759278,5.839740169179156,0.45671560219136587
"Кекс французский с лимоном и маком 0,45",0.16258961018323276,0.2130308129898413,14.978787496715086,0.3067788990413247
"Кекс французский с лимоном и маком 0,5",0.00046997926274185993,0.017129087482120674,1.7129087482120675,0.0
"Кекс французский черн. смор. 0,056",0.5548897011215579,0.6866402411431898,51.84539210149488,0.2003060189718724
"Кекс французский черн. смор. 0,4",0.025354725377705334,0.12169467087633278,11.15889851349659,0.6429209509306499
"Кекс французский черн. смор. 0,45",0.2520733402997885,0.23444049760465635,17.04505295115825,0.15091085372702817
"Кекс французский черн. смор. 0,5",0.04240175795669172,0.07560003039670674,4.466595520021265,0.4869387287240302
"Кекс-Кулич ""Добрынинский"" 0,45",0.8274526736425912,0.729029382672155,29.456820164288448,0.6411048644441772
"Кекс-Кулич ""Добрынинский"" творожный 0,33",1.3287323914462317,0.9785654096930841,50.634072383951136,0.5401985368582956
"Кекс-Кулич ""Домик"" 0,1",1.8055997457525275,1.1469670506267948,65.7906035488516,0.20690290052105131
"Кекс-Кулич Пасхальный ""Добрынинский"" 0,4",1.5794298417652761,1.0097077942154784,49.17754018437861,0.41711517744376714
"Кекс-Кулич Праздничный 0,36",1.2675905052616883,0.850069121103062,31.453685240275416,0.6023245473688821
"Кекс-Кулич к Пасхе 0,36",1.725177984640354,1.1084306804291049,51.559883636510726,0.3717701791352338
Кетчуп Томатный Хайнц дой-пак 320г,0.08098142422567273,0.17998180469635056,19.72510908722888,0.8101997869710796
Кефир 1% пэт 900г БЗМЖ,0.18104943759749448,0.2971945084135363,22.497730707545422,0.1810501284841194
"Кефир 3,2% пэт 900г БЗМЖ",0.17887555802828362,0.2964090685616432,22.335136115486982,0.16464011710404358
Кефир Бифидум мдж 1% 350г п/стак БЗМЖ,0.11328495170366705,0.12980520839905485,20.874733617898986,0.7901917703230488
Кефир м.д.ж. 1 % пэт 930г БЗМЖ (нет цены),0.34869596675965947,0.2582059996390044,40.361844684742735,0.6838414670318298
"Кефир мдж 3,2% 930г БЗМЖ (нет цены)",0.05607948826470365,0.11934174937824105,20.7948006798737,0.8677099251191607
"Кефир термостатный м.д.ж. 3,4-4,2 % 930мл БЗМЖ (нет цены)",0.03771055757364491,0.09393200780028019,16.881152940197676,0.8985177670390766
Кефир фруктовый Вишня 1% 300 г БЗМЖ (нет цены),0.03159881303391584,0.08237177855378584,15.143006957310249,0.9110268213922693
Кефир фруктовый Злаки 1 % 300 г БЗМЖ (нет цены),0.04505613391313008,0.0938601091760922,15.374978679562009,0.8902128702784958
Кефир фруктовый Черная смородина 1% 300г (нет цены),0.036760844072207255,0.08554838969609939,14.621420036867564,0.9033360349603351
"Кешью ""Пакет орехов"" 100г",0.04182699592941819,0.10734181550555258,8.292043635986934,0.36937759983338714
"Кешью жареный с паприкой и томатом, 113 гр.",0.024409431892646813,0.06838674254217603,5.596092353362519,0.6948821013419149
"Кешью жареный с чесноком и базиликом, 113гр.",0.045873788692963255,0.17438324854121742,16.61228893716323,0.7807009125897367
"Киевский 0,35",0.43658322846364567,0.4952532329104656,34.31108874240243,0.33002053470100834
"Киевский 0,35 (картон)",0.28329658710875194,0.35618345039062943,26.078138233097736,0.41353248059455916
Киевский 0.7,0.364610280116387,0.47042319907258245,31.674361219552218,0.45517184533170374
Козинаки Дети солнца 300гр,1.0210371855276363,0.742706588159741,53.20896509475528,0.5188776726391333
Козинаки из тыквенных семечек Каравайка 180г,0.4692124578393281,0.44673378897531746,36.16366767487623,0.5533077603375596
"Кокосовая сгущенка ""SAMUI"" 200г",0.05149127024865364,0.09341322523565321,6.755421273341754,0.6395611082594246
Кокосовое молоко 16-19% АЗБУКА ПРОДУКТОВ кулинарн.330мл,0.2625241722314856,0.3617709625799229,28.460930816239028,0.42929527775764
Кокосовое молоко 3% АЗБУКА ПРОДУКТОВ питьевое 330мл,0.0034374486702775714,0.034305159000787074,3.644167633655524,0.9515892645602575
"Колбаса  вареная ""Докторская"" в/с ( в синюге) , порц., в/у",0.046070868250733824,0.1920043467633537,64.36892536283592,-0.2901156869164785
Колбаса Ветчинно-рубленная в/к  вес,0.048654885162106316,0.20077656814176972,49.57234503237945,-1.993977574822408
Колбаса Докторская вареная серв.нарезка 190г,0.07118924996579222,0.18355992377683097,23.532224489826472,0.8664045893499094
Колбаса Домашняя с чесноком п/к вес,0.016950525983880076,0.09604612602270843,25.98038791793371,0.7558247241563034
Колбаса Краковская п/к вес,0.050745256852626555,0.16399339535555568,37.83641756351358,0.6091450111733114
Колбаса Ливерная Яичная 300г (нет цены),0.07124348849923826,0.16081461371648312,19.11577066200557,0.8634000899783513
"Колбаса Московская в/к,в/с, в/у фикс.вес 300г срез",0.17254078023915526,0.19227329079500732,20.950184022799373,0.7209107276723419
Колбаса Русская вареная  400г,0.13324881770172345,0.2000733338895573,16.560892431329822,0.1775884845224529
Колбаса САЛЬЧИЧОН с/к нарезка 100г,0.20494519525286053,0.29419783731186055,32.09527530605245,0.6463094247550243
Колбаса Тарусская с/к вес,0.024797857630091874,0.12739591812377013,70.40344462404039,0.07900532333953214
Колбаса Телячья вареная вес (порц. в/у) 15285,0.024926110400658313,0.12661523242534223,68.38640085811969,0.21567202586424583
"Колбаса с/к ""Фелино"", с/н, в/у (70г)",0.15519851199409224,0.24959437669851905,26.58870859490532,0.7523488774867277
Колбаски с картофельным пюре 300г,0.16254721023183547,0.22033090821646859,32.14235030828519,0.8018988457726187
"Кольцо песочное с арахисом 0,05",0.9513701278009847,0.7419933397430168,31.64198722032131,0.46701805544191655
"Кольцо песочное с арахисом 0,15",1.0271579847242946,0.8133580701806196,50.96643981337626,0.24654616828524478
Конфеты КОКО 1 шт,0.953392989499557,0.6496357986050042,38.548847790535,0.7960573767323894
Конфеты Помадка сливочная с цукатом 250г,0.08523208261367564,0.1608236422884976,13.204487996427336,0.7408483974584186
Конфеты Халва Рот Фронт 370г,0.1952708048427305,0.30378713992722706,29.664416364346508,0.733721629759913
Конфеты Шоколад белый с фундуком Шоколадные пельмени 100г,0.4476949238992379,0.3877925068425301,36.087186219081886,0.4551789537884877
Кордон-блю с запеченым картофелем 250г,0.2357368725816327,0.22612024929107555,30.49002446095912,0.7109565799711943
"Корз. мини с варен. сгущ. и минд. лепест в уп. 0,140",0.3266667746870832,0.486078213226296,34.70449748891744,0.14782580516413069
"Корз. с варен. сгущ. и минд. лепест 0,08",0.6246261269566825,0.6276916832304642,44.97413962788477,0.290542892287714
"Корз. с варен. сгущ. и минд. лепест в уп. 0,16",0.5888329255362063,0.6055053565531646,41.25503283174518,0.27839395190377747
"Корз. с варен. сгущ. и минд. лепест в уп. 0,32",0.18562856949767706,0.30236999107935086,22.443891607881046,0.25933146062645607
Корзин. с белк. кремом 0.075,1.3047343913719394,0.9374879418507975,53.25789999199018,0.23090603488675998
Корзин.с белк. кремом в уп. 0.3,0.732951569209037,0.6779126102788422,43.23362899539434,0.3526825766216951
Корзин.с кремом и завар.п/ф 0.075,1.0418560745565577,0.8188560275099039,51.38930075149932,0.22466115660286545
Корзин.с кремом и завар.п/ф в уп. 0.15,0.9286160753710061,0.7645772751359705,51.16537588843249,0.20652745990802024
Корзин.с кремом и завар.п/ф в уп. 0.3,0.49142527099536665,0.5707695212679244,38.73994199726028,0.293120890124681
Корзина с клубникой 1.5,0.0007228468027223769,0.02268360048914283,2.268360048914283,0.0
Корзиночка  восточная 80г,0.7799761313741121,0.6790495359963787,44.73770813725267,0.22444013907916005
Корзиночка  восточная в уп. 0.16,0.9315257998987188,0.7233231201831039,41.239947070217106,0.24111951128413944
Корзиночка  восточная в уп. 0.32,0.7178923787235223,0.6428473526164554,43.075293895250574,0.2502078268292567
Корзиночка любительская 0.075,1.1504733208040465,0.8764847780326076,52.08484534050648,0.19918882501913127
Корзиночка любительская в уп.0.3,0.7736992658643675,0.6883400326545984,43.231512899123345,0.3518773166403031
"Корзиночки ассорти 0,128 мини (4шт.)",0.8625583781104971,0.7507161005953596,49.271775898741986,0.2122211640897158
"Корзиночки ассорти 0,256 мини (8шт.)",0.7362906756724203,0.6628874092569864,44.03487437654906,0.30904642387174674
Космический 2.0,0.024658431157716872,0.0706155405947435,5.552501836656275,0.40707681443489896
Котлета по-киевски с картофельным пюре 250гр.,0.12136117877204751,0.19105285460923466,25.074743204063825,0.8678533059570867
Котлеты из индейки с гречкой с грибным соусом 250г,0.060520156660959154,0.13269342185220648,19.517777721576707,0.8983718845705332
Котлеты мясные с картофельным пюре 250г,0.10469138901575516,0.19102878287292707,27.042143867830198,0.8536389670267329
Кофе Café Bourbon Original 100г стекло,0.0009454259009493978,0.024266804022096834,2.910153551599351,0.9948167439640933
Кофе Senator Jamaica Blue 90г стек,0.028611976753683845,0.0783738060353716,8.035942510790392,0.877231263010979
Кофе ЖАРДИН Голд 95г раст.субл.ст/б,0.03801261311619118,0.09788225295518539,10.170724428831516,0.8599739455617855
Кофе жар. мол.д/турки Арабика среднеобжар. Лебо Экстра 200г,0.19660734786720804,0.1697814142709246,14.73536206127419,0.6642634086967076
Кофе молотый Мехмет Эфенди 100г,0.11993399474310464,0.17340292431858473,17.531304047853833,0.7019116247161672
"Кофе натуральный свежеобж. зерновой №5 0,25кг CТМ",0.05836399716209719,0.15048990686820093,13.40979079820892,0.7736842876001657
"Кофе натуральный свежеобж.молотый 0,25 кг CТМ",0.34109954584577307,0.33378235559226554,27.20472510092515,0.5733717733878388
"Кофе натуральный свежеобжаренный зерновой Blend №5 dark 1кг VCR, шт",0.5836202689626377,0.6075755634049422,299.9183126229647,0.137573676262982
Кофе раст.сублимир. Лебо Голд 75г,0.004184038410975275,0.032722671150026604,4.720298045630407,0.9811718271506112
Красная икра Кета 100г твист ст.банка,0.04627305818609728,0.11505212247313423,12.70197856436509,0.8445010021420685
"Красный бархат с желе из ягод  0,110",1.1818763325467705,0.8119818877387298,44.884838392162976,0.1965896840552852
Красный бархат со сливочно-твор. начинкой 240г,1.1212819172474433,0.8798658106600314,51.97892472483756,0.31873039932542147
Крекер Здрава Французский Прованс 200г,0.09012010328329093,0.19894422739617423,20.03702574958544,0.7989399675923938
Крекеры с оливковым маслом о розмарином Delser 200г,0.05315923423461443,0.08899552713712282,7.914424231037471,0.8291932801641897
"Креп де Пари карамельный 0,65",0.06741023532231066,0.13445183836053376,10.813568907018166,0.3025104222773164
"Креп де Пари карамельный 0,95",0.15401312091919755,0.24105637859871135,18.337799794808355,0.2352805731638301
"Креп де Пари карамельный 1,0",0.19296011283392178,0.319349209810143,23.15116987944498,0.2551628035290854
"Креп де Пари клубничный 0,9",0.21160767402423997,0.33892092589039075,25.22060904293285,0.09058102739387897
"Креп де Пари клубничный 1,0",0.17861425639920417,0.30793273843988195,22.47286455245705,0.35737073954339804
"Круассан ""Добрынинский"" с творожной начинкой 0,390 кг",0.5759400689081118,0.6113103570688584,41.1671008832344,0.20890910422076836
Круассан классический 60г,0.6964990190722189,0.5847796878559359,49.03085321578765,0.6390174188172321
Круассан миндальный 120г,0.6940821723051583,0.5708192853853303,48.348770176405175,0.6185411640918941
Крыло куриное в/к в/у 420 г,0.17212600712945564,0.20909150668355952,22.40831442480785,0.6802253828615277
"Кулич Панеттоне 0,44",0.5720116383975805,0.6687412477576803,17.663043931192146,0.6891241095665324
Купаты куриные с запеченым картофелем 250г,0.16009517326806263,0.23957067606679747,32.28938351162904,0.8326048619395019
Куриная грудка по-Милански с мини картофелем 300г (нет цены),0.05354346459193652,0.10960443032106973,15.056736650661376,0.8907634870361723
Куриное филе с помидорами под сыром с макаронами 250гр,0.14791201076465818,0.20272886997360856,27.83454624957467,0.8080202678368282
Куриные кармашки с мини картофелем с розмарином 100\200 шт 300гр,0.08879483271483586,0.1578846467178513,23.905311813918757,0.8292576274367527
Куриный шашлык с картофелем по-деревенски 120/130г (нет цены),0.03608392756608807,0.08650008693377816,13.258834821670831,0.9088501063673058
Куропатка с апельсинами 450г,0.20047577048740214,0.25593711585404094,27.74292235098456,0.6939099997464855
Кутабы  с зеленью 150г,0.05696316628955406,0.11360747325721537,17.48379380560231,0.8796039788460036
Кутабы с зеленью и сыром 150г,0.11179907714852544,0.1573264759212488,22.879311009832488,0.8379415765632747
Кутабы с мясом 150г (нет цены),0.12935032867419585,0.18953874957862085,28.42671304007015,0.8114836198959845
Лазанья с курицей  250г (нет цены),0.19135467299041176,0.2594028347979203,35.23928010620526,0.797851099993765
Лазанья со свининой 200г (нет цены),0.12315087558817867,0.17595348622231996,29.02420431667626,0.8251106229166342
Леденцы 3D Животные 30 гр Арт Л.70,0.7075292032518303,0.6176498326412844,43.927419577336906,0.524209000977804
Леденцы 3D Кошка 30 гр арт.Л65,0.504962530135767,0.5199218379823592,35.950361939189804,0.4311916327206303
"Ленинградский 0,4кг",0.5702663793040914,0.5952068135969907,39.513242012637576,0.3107436181511416
"Ленинградский 0,8кг",0.4791209135366729,0.5376436459433414,35.788673878414926,0.4018903075776382
"Лимонад LeMARK Манго - Кокос, 330 мл",0.19840782682155278,0.2890094850031005,18.96834592274923,0.5883607730886176
"Лимонад Черноголовка Буратино 0,5л стекло",0.41203830800275737,0.44496111956323203,35.502079942887406,0.45447739906236406
"Лимонад Черноголовка Дюшес 0,5л стекло",0.3593224563425265,0.4486263427579703,32.917762277241884,0.430705891506327
"Лимонад Черноголовка Лимонад 0,5л стекло ***",0.08936936500325351,0.20302119828484164,16.981368699733128,0.6195058826018424
"Лимонад Черноголовка Тархун 0,5л стекло",0.40697442344445073,0.4530410544374677,32.82308150935891,0.5028291454603506
"Лимончино 0,47",0.057150553608952666,0.1199740915349381,9.133026804254646,0.4405866023218238
"Лукошко кокосовое с начинкой со вкусом пломбира 0,270 кг",0.30272590785717785,0.43147184939823935,31.235775770069996,0.2573449905632783
Лукошко с грибами 1.0,0.0008014801062302362,0.01921519210248207,1.921519210248207,0.0
Лукошко с грибами 2.0,0.033728400631436485,0.061348955831729876,3.689336361633911,0.4914794981721883
"Лукошко с малиновым джемом и шоколадным декором 0,260 кг",0.5654893900830894,0.5894193724669783,41.344206599830116,0.2151279790653986
"Любимый 2,0",0.0007335407759233776,0.022647498470391856,2.2647498470391856,0.0
"МАРМЕЛАД формовой Фруктовое Ассорти, вес",0.06723492900755523,0.16800282285927245,45.446614692757215,0.7002413866592152
МАСЛО АЛТАЙСКОЕ 82% 200 г БЗМЖ,0.1708773133510186,0.23307223433808708,27.506778192549536,0.708476024845179
"Мадлен 0,17",1.7731063644800413,0.9266137922459387,48.88248980903879,0.3588320735585565
Майонез Я Люблю Готовить МП 67% 200 мл,0.12101135495011223,0.24766243313257108,24.567497306949665,0.7898387703482184
Майонез Я Люблю Готовить МП оливковый 390 мл,0.06633082977223032,0.11595983628105978,9.37236123549522,0.7491865499237542
Макарони Сердечки 70г,0.8109514705638158,0.6811423822385764,45.946201776570476,0.4893909161013871
"Малиновый 0,92",0.4398059373937749,0.5007822053615691,34.5487551078069,0.2550677600399873
Манты по-восточному 290гр,0.1533155608223034,0.22702581965780963,29.104569966911725,0.8448118317177945
Мармелад  без сахара  с сухофруктами 170 г,0.3668468623120084,0.40879723685129626,33.09647628561164,0.48420383778225495
Мармелад  без сахара со вкусом вишни 170 г,0.40370532595761327,0.4421661566262044,36.12920826302498,0.4965169351429173
Мармелад без сахара с грецким орехом 170 г,0.6500677066224518,0.5548983104104902,41.51667833528964,0.49685702291434064
Мармелад жевательный Very jelly Бананчики 190г,0.0025079864470205736,0.02949460494184299,3.549002991205451,0.9862500743036152
Мармелад жевательный Very jelly Зубы 190г,0.07695687249515507,0.14794285899276466,16.107417220684326,0.8196323300894803
Мармелад жевательный Very jelly Кислые пончики 190г,0.044340891938544263,0.09034684375827341,9.449307776662803,0.8577579308110065
Мармелад жевательный Very jelly Ремешки 160г,0.0036588049530396453,0.03665661479260742,5.101418545091569,0.9842758501422939
"Мармелад желейный на палочке ""Мармики"" 50 г",1.1028172592535488,0.8178966285683983,52.91999853881516,0.4178541697904753
"Мармелад из жимолости 110 г,",0.5155579873350742,0.4420600676029425,37.50231037299078,0.5270110207935099
Марципановая буханка Центис100 гр,0.4978021437847559,0.4612308400961482,36.501946549739664,0.4150940794253205
Марципановая картошка Центис 100гр,0.3025896490419216,0.36414700184961496,29.795552132870963,0.5218578176203956
Маршмеллоу на палочке ЗАЙКА С БАНТИКОМ 20г,0.6944850534754204,0.5990881635272524,44.53798076147307,0.33222591011978797
