Номенклатура,RMSE,MAE,MAPE,wMAPE,R2
"Amidis, Кумкват в сахаре, 113 г.",0.09754548619691607,0.21531610026192258,16.625945329345843,19.216383141655456,0.07946458299924009
"Amidis, Манго сушеное (лист), 113 г.",0.1051719244201473,0.20817422390402657,15.541600408378025,18.566890240088856,0.012653226779824056
"Amidis, Миндаль жареный очищенный, 113 г.",0.16103252619771052,0.20320641887582888,14.533435921859441,18.415581710621993,0.004203275497981385
"Amidis, Ореховая смесь с изюмом, 113 г.",0.29089332048887995,0.3949032095925127,26.82336731162693,30.851813249415056,-0.03300184832698849
"Amidis, Папайя (кубики), 113 г.",0.6634474381826869,0.47972992211677534,27.05957669938344,35.135149225453965,-0.012965484385084824
"Amidis, Папайя жёлтая, 113 г.",1.3881550270794927,0.5648304989683072,29.09024089799776,38.76287738017794,-0.04069149826950924
"Amidis, Помело (лист), 113 г.",0.6530933096165704,0.44407245811145046,25.662297994385074,33.30543435835878,0.02036003557514454
"Amidis, Финики с косточкой ""Алжирские"", 113 г.",0.15547300307457648,0.2928246701029371,23.02436576160299,25.622158634006997,-0.0883110215220353
"Amidis, Финики с косточкой ""Иранские"" сушены, 113 г.",0.428148309354184,0.408321478089674,26.356071303290996,32.18884644794511,-0.022715928795249418
"Amidis, Фундук жареный, 113 г.",0.0966812224969864,0.20445976628592583,15.808664158944008,18.49874075920281,-0.02652709768859096
"Amidis, Черешня сушеная, 113 г. (16)",0.15735760046781605,0.2908316477618482,21.241270562610712,24.538920279905945,-0.04285173400943498
"BLACK&WHITE молочный шоколад с начинкой «ванильный крем» с кусочками печенья с какао, 100г",0.5657042322908559,0.48467774843952566,29.374903008968932,35.82400749335625,-0.08270545120567774
"CANDY CANE MINT шоколад темный  темный с какао-кремовой нач., и с сахар.,гран.,со вкусом мяты 100г",0.18900210301847697,0.36375680558903634,26.733457375317826,29.100544447122907,-0.008011216098543938
CARAMEL BROWNIE молочный шоколад с начинкой «шоколадный крем брауни»  с кусочками печенья 100г,0.25722181197771965,0.33396546588235304,22.082698272351898,26.717237270588246,0.13860602500484587
"CINNAMON CRISP белый с сахар., гранулами с корицей и мол., шоколадом НГ 100г",0.4541004571834414,0.5180917383787086,33.26801232249495,37.00655274133632,-0.03204649359873035
DARK темный шоколад 100г,1.1668996704321801,0.6712368285137529,36.887486653433584,43.15093897588411,-0.02737905766311477
FOR KIDS Альпийский молочный с кремовой сливочной начинкой 100г,0.003950607347607864,0.050145476653535956,5.014547665353596,5.014547665353596,0.0
